Section ;CHAPITRE;NOMENCLATURE;STATUT;CHAPITRE_LIB;ARTICLE;OPERATION;OPERATION_LIB;FONCTION;CODE_AXE_ANALYTIQUE_PROFONDEUR_1;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_1;CODE_AXE_ANALYTIQUE_PROFONDEUR_2;LIBELLE_AXE_ANALYTIQUE_PROFONDEUR_2;Réalisé total;SENS;SECTION;ANNEE
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;125767,43;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;21615,02;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;20.0;0124.; URBANISME;DOMAINE-PUBLIC.; Domaine public ;10414,08;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;20.0;0124.; URBANISME;MARCHE.; Marché;10414,08;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;77643,76;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;21.0;0102.; EDUCATION;HCV.; Hors compte ventilation;10641,77;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;21.0;0106.; CTM;HCV.; Hors compte ventilation;23537,17;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;21.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;2934,99;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;22.0;0106.; CTM;LETTRAGE.; Service Lettrage;72701,33;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;23.0;0106.; CTM;ELECTRICITE.; Service Électricité ;15682,16;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;70188,18;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;72812,61;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;25.0;0106.; CTM;HCV.; Hors compte ventilation;43290,15;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;28.0;0106.; CTM;COUVERTURE.; Service Couverture;42256,94;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;103670,5;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;84866,81;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;88430,93;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;28.0;0106.; CTM;HCV.; Hors compte ventilation;51468,56;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;11.0;0117.; POLICE MUNICIPALE;GARDE-URBAIN.; gardes urbains;23810,35;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;148339,48;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;95637,7;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;211.0;0102.; EDUCATION;MT.; MOUET Maternelle les mouettes;83400,82;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;68753,56;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;212.0;0102.; EDUCATION;PRMOUL.; Primaire Jean Moulin;21280,06;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;52882,34;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;51692,8;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;14915,58;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;25492,92;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;282.0;0116.; SPORT;HCV.; Hors compte ventilation;122811,2;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;38538,67;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;64355,22;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;143243,89;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;80121,63;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;314.0;0113.; MUSEE DE LA MARINE;HCV.; Hors compte ventilation;48965,4;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;314.0;0114.; MUSEE QUENTOVIC;HCV.; Hors compte ventilation;50515,7;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;315.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;45559,44;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;325.0;0116.; SPORT;CNC.; NEANT - Centre Nautique ;62558,87;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;325.0;0116.; SPORT;HCV.; Hors compte ventilation;82944,96;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;338.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;61087,57;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;338.0;0112.; JEUNESSE;CYB.; Point Cyb;20494,18;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;338.0;0112.; JEUNESSE;JPINS.; Centre Jeunes Pins;22787,63;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;338.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;45293,97;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;89715,8;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;412.0;0125.; PREVENTION ;HCV.; Hors compte ventilation;15763,08;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PRE.; Programme de Réussite Educative ;4470,03;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;23925,39;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;510.0;0106.; CTM;HCV.; Hors compte ventilation;24559,81;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;511.0;0106.; CTM;FORET.; Service Forêt;65836,9;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;511.0;0106.; CTM;HCV.; Hors compte ventilation;463152,62;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;518.0;0106.; CTM;SIGNALISATION.; Service Signalisation;64340,12;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;555.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;24538,28;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;59.0;0106.; CTM;HCV.; Hors compte ventilation;42026,42;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;7222.0;0106.; CTM;HCV.; Hors compte ventilation;151784,22;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;80.0;0106.; CTM;MECA.; Service mécanique ;47331,83;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;80.0;0106.; CTM;HCV.; Hors compte ventilation;25083,18;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;830.0;0106.; CTM;TRANSPORT.; Service transport;43659,14;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;845.0;0106.; CTM;VRD.; Service Voirie ;33496,81;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64111.;;;854.0;1002.; DRH PORT DE PLAISANCE;HCV.; Hors compte ventilation;21464,07;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;1588,46;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;898,74;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;11,45;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;1847,86;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0111.; FINANCES;MP.; Marchés Publics ;898,74;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;790,25;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;898,74;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;2238,06;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;23.0;0106.; CTM;ELECTRICITE.; Service Électricité ;20,61;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;23.0;0106.; CTM;SERVICE-FESTIVITES.; Services Festivités ;905,61;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;1687,38;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;25.0;0106.; CTM;HCV.; Hors compte ventilation;27,48;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;28.0;0106.; CTM;COUVERTURE.; Service Couverture;54,96;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;3149,24;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;2238,06;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;2814,54;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;21,48;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;21,48;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;6;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;6;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;282.0;0116.; SPORT;HCV.; Hors compte ventilation;2801,83;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;3150,6;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;311.0;0110.; EVENEMENTIEL;HCV.; Hors compte ventilation;928,51;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;313.0;0104.; MEDIATHEQUE;HCV.; Hors compte ventilation;3136,8;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;315.0;0118.; ARCHIVES;HCV.; Hors compte ventilation;1797,48;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;325.0;0116.; SPORT;HCV.; Hors compte ventilation;933,96;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;338.0;0112.; JEUNESSE;ACM.; Accueil Collectif de Mineur ;472,46;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;338.0;0112.; JEUNESSE;PACIFIC.; PACIFIC;29,77;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;338.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;2356,83;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;PRE.; Programme de Réussite Educative ;550,68;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;420.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;4,58;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;511.0;0106.; CTM;FORET.; Service Forêt;898,74;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;511.0;0106.; CTM;HCV.; Hors compte ventilation;10090,76;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;518.0;0106.; CTM;SIGNALISATION.; Service Signalisation;393,74;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;59.0;0106.; CTM;HCV.; Hors compte ventilation;2265,54;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;7222.0;0106.; CTM;HCV.; Hors compte ventilation;5431,53;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;80.0;0106.; CTM;MECA.; Service mécanique ;2238,06;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;80.0;0106.; CTM;HCV.; Hors compte ventilation;27,48;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64112.;;;845.0;0106.; CTM;VRD.; Service Voirie ;91,93;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;AE.; Accueil / Etat civil;2460,3;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;SECRETARIAT-GENERAL.; Secrétariat Général;1181,5;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0101.; ADMINISTRATION GENERALE ET JURIDIQUE;HCV.; Hors compte ventilation;4004,99;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0102.; EDUCATION;HCV.; Hors compte ventilation;1430,4;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0103.; BATIMENTS COMMUNAUX;HCV.; Hors compte ventilation;1430,4;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0106.; CTM;Accueil-CTM.; Accueil CTM;1144,32;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0106.; CTM;MAGASIN.; Magasin CTM;234,3;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0106.; CTM;HCV.; Hors compte ventilation;348,53;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0107.; DRH VILLE;HCV.; Hors compte ventilation;3521,58;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0111.; FINANCES;MP.; Marchés Publics ;572,16;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0111.; FINANCES;SERVICE-SUBV.; Service Subvention;572,16;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0111.; FINANCES;HCV.; Hors compte ventilation;3146,88;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0120.; INFORMATIQUE;HCV.; Hors compte ventilation;766,16;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0124.; URBANISME;DOMAINE-PUBLIC.; Domaine public ;429,18;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0124.; URBANISME;MARCHE.; Marché;429,18;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;20.0;0124.; URBANISME;HCV.; Hors compte ventilation;2223,27;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;23.0;0115.; PROTOCOLE;HCV.; Hors compte ventilation;1393,38;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;25.0;0106.; CTM;HCV.; Hors compte ventilation;1120,89;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;28.0;0106.; CTM;ELECTRICITE.; Service Électricité ;858,24;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;28.0;0106.; CTM;MACONNERIE/PEINTURE.; Service Maçonnerie / peinture;1144,32;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;28.0;0106.; CTM;MENUISERIE.; Service Menuiserie;858,24;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;28.0;0106.; CTM;HCV.; Hors compte ventilation;1047,32;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;11.0;0117.; POLICE MUNICIPALE;HCV.; Hors compte ventilation;858,24;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;211.0;0102.; EDUCATION;MT.; JMOUL Maternelle Jean Moulin;2528,46;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;211.0;0102.; EDUCATION;MT.; ROMBLY Maternelle Rombly;2288,64;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;281.0;0102.; EDUCATION;CUISINIER.; Cuisinier;669,48;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;281.0;0102.; EDUCATION;HCV.; Hors compte ventilation;738,12;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;281.0;0112.; JEUNESSE;CUISINIER.; Cuisinier;188,82;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;281.0;0112.; JEUNESSE;HCV.; Hors compte ventilation;406,26;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;282.0;0116.; SPORT;HCV.; Hors compte ventilation;1287,36;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;284.0;0121.; Développement durable;HCV.; Hors compte ventilation;572,16;Dépense;Fonctionnement;2022.0
DRF;12.0;M14;CA; Charges de personnel et frais assimilés;64113.;;;311.0;0108.; ECOLE MUSIQUE;HCV.; Hors compte ventilation;1716,48;Dépense;Fonctionnement;2022.0
